0, 1652276145927402, 1652276145927473, 71
1, 1652276145968666, 1652276145968686, 20
2, 1652276145981929, 1652276145981948, 19
3, 1652276145994705, 1652276145994727, 22
4, 1652276146007170, 1652276146007189, 19
5, 1652276146020300, 1652276146020318, 18
6, 1652276146033419, 1652276146033438, 19
7, 1652276146046533, 1652276146046555, 22
8, 1652276146059422, 1652276146059441, 19
9, 1652276146072542, 1652276146072563, 21
10, 1652276146085424, 1652276146085443, 19
11, 1652276146098526, 1652276146098544, 18
12, 1652276146111577, 1652276146111595, 18
13, 1652276146124624, 1652276146124642, 18
14, 1652276146137661, 1652276146137682, 21
15, 1652276146156078, 1652276146156103, 25
16, 1652276146168899, 1652276146168918, 19
17, 1652276146181938, 1652276146181957, 19
18, 1652276146194752, 1652276146194770, 18
19, 1652276146207571, 1652276146207590, 19
20, 1652276146220386, 1652276146220404, 18
21, 1652276146233426, 1652276146233445, 19
22, 1652276146246462, 1652276146246481, 19
23, 1652276146259498, 1652276146259518, 20
24, 1652276146272538, 1652276146272556, 18
25, 1652276146285579, 1652276146285599, 20
26, 1652276146298612, 1652276146298632, 20
27, 1652276146311651, 1652276146311668, 17
28, 1652276146324691, 1652276146324709, 18
29, 1652276146337512, 1652276146337537, 25
30, 1652276146350326, 1652276146350345, 19
31, 1652276146363143, 1652276146363162, 19
32, 1652276146375961, 1652276146375980, 19
33, 1652276146388782, 1652276146388801, 19
34, 1652276146401819, 1652276146401848, 29
35, 1652276146414857, 1652276146414874, 17
36, 1652276146427902, 1652276146427922, 20
37, 1652276146440941, 1652276146440960, 19
38, 1652276146453961, 1652276146453981, 20
39, 1652276146466997, 1652276146467017, 20
40, 1652276146480049, 1652276146480073, 24
41, 1652276146492869, 1652276146492887, 18
42, 1652276146505680, 1652276146505699, 19
43, 1652276146518712, 1652276146518733, 21
44, 1652276146531747, 1652276146531767, 20
45, 1652276146544568, 1652276146544587, 19
46, 1652276146557380, 1652276146557399, 19
47, 1652276146570192, 1652276146570211, 19
48, 1652276146583227, 1652276146583250, 23
49, 1652276146596268, 1652276146596314, 46
50, 1652276146609203, 1652276146609224, 21
51, 1652276146621280, 1652276146621299, 19
52, 1652276146634255, 1652276146634273, 18
53, 1652276146647422, 1652276146647447, 25
54, 1652276146660202, 1652276146660223, 21
55, 1652276146672951, 1652276146672970, 19
56, 1652276146686092, 1652276146686117, 25
57, 1652276146698868, 1652276146698887, 19
58, 1652276146712007, 1652276146712025, 18
59, 1652276146725169, 1652276146725189, 20
60, 1652276146737947, 1652276146737968, 21
61, 1652276146750689, 1652276146750710, 21
62, 1652276146763437, 1652276146763455, 18
63, 1652276146776573, 1652276146776591, 18
64, 1652276146789738, 1652276146789756, 18
65, 1652276146802896, 1652276146802913, 17
66, 1652276146835207, 1652276146835223, 16
67, 1652276146847692, 1652276146847714, 22
68, 1652276146860424, 1652276146860444, 20
69, 1652276146873158, 1652276146873186, 28
70, 1652276146885899, 1652276146885917, 18
71, 1652276146898944, 1652276146898961, 17
72, 1652276146911984, 1652276146912003, 19
73, 1652276146924277, 1652276146924295, 18
74, 1652276146936575, 1652276146936601, 26
75, 1652276146949619, 1652276146949642, 23
76, 1652276146962663, 1652276146962681, 18
77, 1652276146975701, 1652276146975721, 20
78, 1652276146988741, 1652276146988766, 25
79, 1652276147001789, 1652276147001808, 19
80, 1652276147014825, 1652276147014842, 17
81, 1652276147027864, 1652276147027883, 19
82, 1652276147040906, 1652276147040925, 19
83, 1652276147053948, 1652276147053967, 19
84, 1652276147066237, 1652276147066257, 20
85, 1652276147079280, 1652276147079298, 18
86, 1652276147092325, 1652276147092344, 19
87, 1652276147105366, 1652276147105383, 17
88, 1652276147118399, 1652276147118418, 19
89, 1652276147131436, 1652276147131454, 18
90, 1652276147144483, 1652276147144501, 18
91, 1652276147157522, 1652276147157540, 18
92, 1652276147170561, 1652276147170586, 25
93, 1652276147183608, 1652276147183627, 19
94, 1652276147196649, 1652276147196670, 21
95, 1652276147209693, 1652276147209716, 23
96, 1652276147225372, 1652276147225396, 24
97, 1652276147238420, 1652276147238444, 24
98, 1652276147251467, 1652276147251485, 18
99, 1652276147264508, 1652276147264527, 19
