0, 1652270959224176, 1652270959224176
1, 1652270959238100, 13924
2, 1652270959249626, 11526
3, 1652270959260946, 11320
4, 1652270959272439, 11493
5, 1652270959283930, 11491
6, 1652270959295420, 11490
7, 1652270959306908, 11488
8, 1652270959318392, 11484
9, 1652270959329880, 11488
10, 1652270959341365, 11485
11, 1652270959352852, 11487
12, 1652270959364336, 11484
13, 1652270959375824, 11488
14, 1652270959387312, 11488
15, 1652270959398798, 11486
16, 1652270959410282, 11484
17, 1652270959421768, 11486
18, 1652270959433250, 11482
19, 1652270959444735, 11485
20, 1652270959456219, 11484
21, 1652270959467705, 11486
22, 1652270959479238, 11533
23, 1652270959490726, 11488
24, 1652270959502210, 11484
25, 1652270959513695, 11485
26, 1652270959525176, 11481
27, 1652270959536659, 11483
28, 1652270959548143, 11484
29, 1652270959559652, 11509
30, 1652270959571137, 11485
31, 1652270959582623, 11486
32, 1652270959594107, 11484
33, 1652270959605595, 11488
34, 1652270959617091, 11496
35, 1652270959628578, 11487
36, 1652270959640062, 11484
37, 1652270959651546, 11484
38, 1652270959663028, 11482
39, 1652270959674514, 11486
40, 1652270959685997, 11483
41, 1652270959697481, 11484
42, 1652270959708964, 11483
43, 1652270959720450, 11486
44, 1652270959731935, 11485
45, 1652270959743421, 11486
46, 1652270959754904, 11483
47, 1652270959766387, 11483
48, 1652270959777869, 11482
49, 1652270959789352, 11483
50, 1652270959800867, 11515
51, 1652270959812352, 11485
52, 1652270959823837, 11485
53, 1652270959835324, 11487
54, 1652270959846807, 11483
55, 1652270959858292, 11485
56, 1652270959869774, 11482
57, 1652270959881258, 11484
58, 1652270959892738, 11480
59, 1652270959904221, 11483
60, 1652270959915707, 11486
61, 1652270959927206, 11499
62, 1652270959938686, 11480
63, 1652270959950170, 11484
64, 1652270959961651, 11481
65, 1652270959973134, 11483
66, 1652270959984615, 11481
67, 1652270959996100, 11485
68, 1652270960007580, 11480
69, 1652270960019062, 11482
70, 1652270960030542, 11480
71, 1652270960042025, 11483
72, 1652270960053506, 11481
73, 1652270960064989, 11483
74, 1652270960076483, 11494
75, 1652270960087971, 11488
76, 1652270960099455, 11484
77, 1652270960110938, 11483
78, 1652270960122419, 11481
79, 1652270960133903, 11484
80, 1652270960145384, 11481
81, 1652270960156866, 11482
82, 1652270960168348, 11482
83, 1652270960179833, 11485
84, 1652270960191317, 11484
85, 1652270960202799, 11482
86, 1652270960214279, 11480
87, 1652270960225763, 11484
88, 1652270960237244, 11481
89, 1652270960248726, 11482
90, 1652270960260208, 11482
91, 1652270960271694, 11486
92, 1652270960283190, 11496
93, 1652270960294674, 11484
94, 1652270960306155, 11481
95, 1652270960317639, 11484
96, 1652270960330843, 13204
97, 1652270960342671, 11828
98, 1652270960354511, 11840
99, 1652270960366350, 11839
