0, 1652270871809586, 1652270871809586
1, 1652270871828219, 18633
2, 1652270871841029, 12810
3, 1652270871853870, 12841
4, 1652270871866456, 12586
5, 1652270871879292, 12836
6, 1652270871891885, 12593
7, 1652270871904714, 12829
8, 1652270871917280, 12566
9, 1652270871929762, 12482
10, 1652270871942032, 12270
11, 1652270871954530, 12498
12, 1652270871966805, 12275
13, 1652270871979293, 12488
14, 1652270871991547, 12254
15, 1652270872004024, 12477
16, 1652270872016282, 12258
17, 1652270872028778, 12496
18, 1652270872041034, 12256
19, 1652270872053517, 12483
20, 1652270872065775, 12258
21, 1652270872097220, 31445
22, 1652270872109492, 12272
23, 1652270872122690, 13198
24, 1652270872136224, 13534
25, 1652270872149413, 13189
26, 1652270872162615, 13202
27, 1652270872176155, 13540
28, 1652270872189361, 13206
29, 1652270872202567, 13206
30, 1652270872215780, 13213
31, 1652270872228982, 13202
32, 1652270872242187, 13205
33, 1652270872255383, 13196
34, 1652270872268586, 13203
35, 1652270872281788, 13202
36, 1652270872294993, 13205
37, 1652270872308208, 13215
38, 1652270872321270, 13062
39, 1652270872334380, 13110
40, 1652270872347265, 12885
41, 1652270872360376, 13111
42, 1652270872373267, 12891
43, 1652270872386546, 13279
44, 1652270872399775, 13229
45, 1652270872413000, 13225
46, 1652270872426228, 13228
47, 1652270872449770, 23542
48, 1652270872462993, 13223
49, 1652270872476212, 13219
50, 1652270872489470, 13258
51, 1652270872501472, 12002
52, 1652270872514211, 12739
53, 1652270872527157, 12946
54, 1652270872539915, 12758
55, 1652270872552803, 12888
56, 1652270872566071, 13268
57, 1652270872579129, 13058
58, 1652270872592212, 13083
59, 1652270872605260, 13048
60, 1652270872618334, 13074
61, 1652270872631381, 13047
62, 1652270872663499, 32118
63, 1652270872675396, 11897
64, 1652270872687802, 12406
65, 1652270872700242, 12440
66, 1652270872712610, 12368
67, 1652270872725162, 12552
68, 1652270872737070, 11908
69, 1652270872750011, 12941
70, 1652270872763248, 13237
71, 1652270872776461, 13213
72, 1652270872789678, 13217
73, 1652270872802901, 13223
74, 1652270872815956, 13055
75, 1652270872829027, 13071
76, 1652270872842080, 13053
77, 1652270872855157, 13077
78, 1652270872868369, 13212
79, 1652270872881589, 13220
80, 1652270872894799, 13210
81, 1652270872908018, 13219
82, 1652270872921075, 13057
83, 1652270872934156, 13081
84, 1652270872947378, 13222
85, 1652270872960599, 13221
86, 1652270872973821, 13222
87, 1652270872987046, 13225
88, 1652270872998985, 11939
89, 1652270873012097, 13112
90, 1652270873025324, 13227
91, 1652270873038542, 13218
92, 1652270873051769, 13227
93, 1652270873064992, 13223
94, 1652270873078225, 13233
95, 1652270873094072, 15847
96, 1652270873107031, 12959
97, 1652270873118773, 11742
98, 1652270873131531, 12758
99, 1652270873144610, 13079
