0, 1652270871809586, 1652270871809618, 32
1, 1652270871828219, 1652270871828368, 149
2, 1652270871841029, 1652270871841169, 140
3, 1652270871853870, 1652270871854067, 197
4, 1652270871866456, 1652270871866592, 136
5, 1652270871879292, 1652270871879429, 137
6, 1652270871891885, 1652270871892019, 134
7, 1652270871904714, 1652270871904862, 148
8, 1652270871917280, 1652270871917395, 115
9, 1652270871929762, 1652270871929898, 136
10, 1652270871942032, 1652270871942148, 116
11, 1652270871954530, 1652270871954666, 136
12, 1652270871966805, 1652270871966939, 134
13, 1652270871979293, 1652270871979426, 133
14, 1652270871991547, 1652270871991650, 103
15, 1652270872004024, 1652270872004159, 135
16, 1652270872016282, 1652270872016385, 103
17, 1652270872028778, 1652270872028912, 134
18, 1652270872041034, 1652270872041136, 102
19, 1652270872053517, 1652270872053652, 135
20, 1652270872065775, 1652270872065878, 103
21, 1652270872097220, 1652270872097332, 112
22, 1652270872109492, 1652270872109511, 19
23, 1652270872122690, 1652270872122711, 21
24, 1652270872136224, 1652270872136244, 20
25, 1652270872149413, 1652270872149433, 20
26, 1652270872162615, 1652270872162636, 21
27, 1652270872176155, 1652270872176220, 65
28, 1652270872189361, 1652270872189421, 60
29, 1652270872202567, 1652270872202629, 62
30, 1652270872215780, 1652270872215937, 157
31, 1652270872228982, 1652270872229136, 154
32, 1652270872242187, 1652270872242341, 154
33, 1652270872255383, 1652270872255442, 59
34, 1652270872268586, 1652270872268646, 60
35, 1652270872281788, 1652270872281849, 61
36, 1652270872294993, 1652270872295053, 60
37, 1652270872308208, 1652270872308361, 153
38, 1652270872321270, 1652270872321461, 191
39, 1652270872334380, 1652270872334531, 151
40, 1652270872347265, 1652270872347416, 151
41, 1652270872360376, 1652270872360527, 151
42, 1652270872373267, 1652270872373326, 59
43, 1652270872386546, 1652270872386606, 60
44, 1652270872399775, 1652270872399929, 154
45, 1652270872413000, 1652270872413151, 151
46, 1652270872426228, 1652270872426379, 151
47, 1652270872449770, 1652270872449829, 59
48, 1652270872462993, 1652270872463144, 151
49, 1652270872476212, 1652270872476402, 190
50, 1652270872489470, 1652270872489611, 141
51, 1652270872501472, 1652270872502180, 708
52, 1652270872514211, 1652270872514231, 20
53, 1652270872527157, 1652270872527176, 19
54, 1652270872539915, 1652270872539934, 19
55, 1652270872552803, 1652270872552822, 19
56, 1652270872566071, 1652270872566088, 17
57, 1652270872579129, 1652270872579149, 20
58, 1652270872592212, 1652270872592231, 19
59, 1652270872605260, 1652270872605280, 20
60, 1652270872618334, 1652270872618353, 19
61, 1652270872631381, 1652270872631401, 20
62, 1652270872663499, 1652270872663661, 162
63, 1652270872675396, 1652270872678293, 2897
64, 1652270872687802, 1652270872689223, 1421
65, 1652270872700242, 1652270872700982, 740
66, 1652270872712610, 1652270872712985, 375
67, 1652270872725162, 1652270872725180, 18
68, 1652270872737070, 1652270872737208, 138
69, 1652270872750011, 1652270872750189, 178
70, 1652270872763248, 1652270872763401, 153
71, 1652270872776461, 1652270872776520, 59
72, 1652270872789678, 1652270872789737, 59
73, 1652270872802901, 1652270872803053, 152
74, 1652270872815956, 1652270872816109, 153
75, 1652270872829027, 1652270872829176, 149
76, 1652270872842080, 1652270872842245, 165
77, 1652270872855157, 1652270872855215, 58
78, 1652270872868369, 1652270872868426, 57
79, 1652270872881589, 1652270872881646, 57
80, 1652270872894799, 1652270872894859, 60
81, 1652270872908018, 1652270872908168, 150
82, 1652270872921075, 1652270872921459, 384
83, 1652270872934156, 1652270872934176, 20
84, 1652270872947378, 1652270872947398, 20
85, 1652270872960599, 1652270872960619, 20
86, 1652270872973821, 1652270872973840, 19
87, 1652270872987046, 1652270872987173, 127
88, 1652270872998985, 1652270872999045, 60
89, 1652270873012097, 1652270873012158, 61
90, 1652270873025324, 1652270873025384, 60
91, 1652270873038542, 1652270873038599, 57
92, 1652270873051769, 1652270873051828, 59
93, 1652270873064992, 1652270873065157, 165
94, 1652270873078225, 1652270873078284, 59
95, 1652270873094072, 1652270873094148, 76
96, 1652270873107031, 1652270873107263, 232
97, 1652270873118773, 1652270873118987, 214
98, 1652270873131531, 1652270873132470, 939
99, 1652270873144610, 1652270873144821, 211
