0, 1652270871809586, 1652270871809849, 263
1, 1652270871828219, 1652270871828242, 23
2, 1652270871841029, 1652270871841133, 104
3, 1652270871853870, 1652270871853974, 104
4, 1652270871866456, 1652270871866557, 101
5, 1652270871879292, 1652270871879393, 101
6, 1652270871891885, 1652270871891985, 100
7, 1652270871904714, 1652270871905035, 321
8, 1652270871917280, 1652270871917299, 19
9, 1652270871929762, 1652270871929783, 21
10, 1652270871942032, 1652270871942052, 20
11, 1652270871954530, 1652270871954550, 20
12, 1652270871966805, 1652270871966820, 15
13, 1652270871979293, 1652270871979308, 15
14, 1652270871991547, 1652270871991567, 20
15, 1652270872004024, 1652270872004044, 20
16, 1652270872016282, 1652270872016302, 20
17, 1652270872028778, 1652270872028797, 19
18, 1652270872041034, 1652270872041053, 19
19, 1652270872053517, 1652270872053537, 20
20, 1652270872065775, 1652270872065795, 20
21, 1652270872097220, 1652270872097239, 19
22, 1652270872109492, 1652270872109594, 102
23, 1652270872122690, 1652270872122797, 107
24, 1652270872136224, 1652270872136404, 180
25, 1652270872149413, 1652270872149595, 182
26, 1652270872162615, 1652270872162818, 203
27, 1652270872176155, 1652270872176174, 19
28, 1652270872189361, 1652270872189379, 18
29, 1652270872202567, 1652270872202589, 22
30, 1652270872215780, 1652270872215843, 63
31, 1652270872228982, 1652270872229043, 61
32, 1652270872242187, 1652270872242247, 60
33, 1652270872255383, 1652270872255534, 151
34, 1652270872268586, 1652270872268718, 132
35, 1652270872281788, 1652270872281942, 154
36, 1652270872294993, 1652270872295217, 224
37, 1652270872308208, 1652270872308225, 17
38, 1652270872321270, 1652270872321288, 18
39, 1652270872334380, 1652270872334397, 17
40, 1652270872347265, 1652270872347284, 19
41, 1652270872360376, 1652270872360392, 16
42, 1652270872373267, 1652270872373284, 17
43, 1652270872386546, 1652270872386568, 22
44, 1652270872399775, 1652270872399835, 60
45, 1652270872413000, 1652270872413060, 60
46, 1652270872426228, 1652270872426287, 59
47, 1652270872449770, 1652270872449923, 153
48, 1652270872462993, 1652270872463052, 59
49, 1652270872476212, 1652270872476303, 91
50, 1652270872489470, 1652270872489683, 213
51, 1652270872501472, 1652270872501847, 375
52, 1652270872514211, 1652270872514272, 61
53, 1652270872527157, 1652270872527217, 60
54, 1652270872539915, 1652270872540065, 150
55, 1652270872552803, 1652270872552862, 59
56, 1652270872566071, 1652270872566236, 165
57, 1652270872579129, 1652270872579281, 152
58, 1652270872592212, 1652270872592445, 233
59, 1652270872605260, 1652270872605412, 152
60, 1652270872618334, 1652270872618486, 152
61, 1652270872631381, 1652270872631533, 152
62, 1652270872663499, 1652270872667065, 3566
63, 1652270872675396, 1652270872675577, 181
64, 1652270872687802, 1652270872687982, 180
65, 1652270872700242, 1652270872700873, 631
66, 1652270872712610, 1652270872712899, 289
67, 1652270872725162, 1652270872725682, 520
68, 1652270872737070, 1652270872737354, 284
69, 1652270872750011, 1652270872750070, 59
70, 1652270872763248, 1652270872763307, 59
71, 1652270872776461, 1652270872776614, 153
72, 1652270872789678, 1652270872789902, 224
73, 1652270872802901, 1652270872802921, 20
74, 1652270872815956, 1652270872815978, 22
75, 1652270872829027, 1652270872829044, 17
76, 1652270872842080, 1652270872842109, 29
77, 1652270872855157, 1652270872855174, 17
78, 1652270872868369, 1652270872868388, 19
79, 1652270872881589, 1652270872881606, 17
80, 1652270872894799, 1652270872894819, 20
81, 1652270872908018, 1652270872908037, 19
82, 1652270872921075, 1652270872921092, 17
83, 1652270872934156, 1652270872934215, 59
84, 1652270872947378, 1652270872947438, 60
85, 1652270872960599, 1652270872960659, 60
86, 1652270872973821, 1652270872973881, 60
87, 1652270872987046, 1652270872987109, 63
88, 1652270872998985, 1652270872999153, 168
89, 1652270873012097, 1652270873012249, 152
90, 1652270873025324, 1652270873025478, 154
91, 1652270873038542, 1652270873038702, 160
92, 1652270873051769, 1652270873051919, 150
93, 1652270873064992, 1652270873065051, 59
94, 1652270873078225, 1652270873078408, 183
95, 1652270873094072, 1652270873094242, 170
96, 1652270873107031, 1652270873107451, 420
97, 1652270873118773, 1652270873119848, 1075
98, 1652270873131531, 1652270873136190, 4659
99, 1652270873144610, 1652270873146552, 1942
