0, 1652270024599619, 1652270024599972, 353
1, 1652270024612861, 1652270024613079, 218
2, 1652270024624718, 1652270024624788, 70
3, 1652270024637230, 1652270024637298, 68
4, 1652270024649748, 1652270024649814, 66
5, 1652270024662250, 1652270024662316, 66
6, 1652270024674744, 1652270024674808, 64
7, 1652270024687233, 1652270024687297, 64
8, 1652270024699720, 1652270024699784, 64
9, 1652270024712210, 1652270024712274, 64
10, 1652270024724692, 1652270024724759, 67
11, 1652270024737180, 1652270024737245, 65
12, 1652270024749666, 1652270024749731, 65
13, 1652270024762153, 1652270024762217, 64
14, 1652270024774635, 1652270024774699, 64
15, 1652270024806752, 1652270024806816, 64
16, 1652270024819238, 1652270024819304, 66
17, 1652270024831727, 1652270024831791, 64
18, 1652270024844207, 1652270024844270, 63
19, 1652270024856689, 1652270024856752, 63
20, 1652270024869169, 1652270024869233, 64
21, 1652270024881654, 1652270024881717, 63
22, 1652270024894130, 1652270024894193, 63
23, 1652270024906609, 1652270024906673, 64
24, 1652270024919090, 1652270024919154, 64
25, 1652270024931576, 1652270024931639, 63
26, 1652270024944068, 1652270024944133, 65
27, 1652270024956548, 1652270024956611, 63
28, 1652270024969024, 1652270024969088, 64
29, 1652270024981508, 1652270024981572, 64
30, 1652270024993987, 1652270024994051, 64
31, 1652270025006466, 1652270025006529, 63
32, 1652270025018943, 1652270025019006, 63
33, 1652270025031422, 1652270025031485, 63
34, 1652270025043911, 1652270025043974, 63
35, 1652270025056387, 1652270025056451, 64
36, 1652270025068864, 1652270025068928, 64
37, 1652270025081341, 1652270025081404, 63
38, 1652270025093815, 1652270025093880, 65
39, 1652270025106296, 1652270025106360, 64
40, 1652270025118773, 1652270025118836, 63
41, 1652270025131255, 1652270025131319, 64
42, 1652270025143729, 1652270025143793, 64
43, 1652270025156204, 1652270025156270, 66
44, 1652270025168685, 1652270025168748, 63
45, 1652270025181164, 1652270025181227, 63
46, 1652270025193637, 1652270025193700, 63
47, 1652270025206111, 1652270025206175, 64
48, 1652270025218605, 1652270025218670, 65
49, 1652270025231090, 1652270025231186, 96
50, 1652270025243629, 1652270025243706, 77
51, 1652270025256122, 1652270025256186, 64
52, 1652270025268597, 1652270025268660, 63
53, 1652270025281075, 1652270025281139, 64
54, 1652270025293547, 1652270025293610, 63
55, 1652270025306024, 1652270025306087, 63
56, 1652270025318496, 1652270025318559, 63
57, 1652270025330972, 1652270025331036, 64
58, 1652270025343444, 1652270025343508, 64
59, 1652270025355935, 1652270025355998, 63
60, 1652270025368407, 1652270025368471, 64
61, 1652270025380886, 1652270025380950, 64
62, 1652270025393357, 1652270025393420, 63
63, 1652270025405831, 1652270025405896, 65
64, 1652270025418308, 1652270025418372, 64
65, 1652270025430787, 1652270025430852, 65
66, 1652270025443258, 1652270025443322, 64
67, 1652270025455733, 1652270025455797, 64
68, 1652270025468203, 1652270025468267, 64
69, 1652270025480681, 1652270025480744, 63
70, 1652270025493153, 1652270025493217, 64
71, 1652270025505628, 1652270025505691, 63
72, 1652270025518101, 1652270025518165, 64
73, 1652270025530577, 1652270025530640, 63
74, 1652270025543059, 1652270025543121, 62
75, 1652270025555530, 1652270025555594, 64
76, 1652270025568019, 1652270025568083, 64
77, 1652270025580494, 1652270025580558, 64
78, 1652270025592964, 1652270025593029, 65
79, 1652270025605443, 1652270025605507, 64
80, 1652270025617919, 1652270025617982, 63
81, 1652270025630395, 1652270025630459, 64
82, 1652270025642865, 1652270025642928, 63
83, 1652270025655336, 1652270025655400, 64
84, 1652270025667824, 1652270025667888, 64
85, 1652270025680299, 1652270025680362, 63
86, 1652270025692769, 1652270025692832, 63
87, 1652270025735095, 1652270025735159, 64
88, 1652270025747569, 1652270025747633, 64
89, 1652270025760062, 1652270025760125, 63
90, 1652270025772530, 1652270025772594, 64
91, 1652270025785003, 1652270025785067, 64
92, 1652270025797476, 1652270025797539, 63
93, 1652270025809954, 1652270025810018, 64
94, 1652270025823492, 1652270025823558, 66
95, 1652270025836068, 1652270025836133, 65
96, 1652270025849908, 1652270025849975, 67
97, 1652270025862503, 1652270025862567, 64
98, 1652270025874877, 1652270025874941, 64
99, 1652270025887766, 1652270025887830, 64
