0, 1652270024599619, 1652270024599858, 239
1, 1652270024612861, 1652270024612984, 123
2, 1652270024624718, 1652270024624933, 215
3, 1652270024637230, 1652270024637447, 217
4, 1652270024649748, 1652270024649962, 214
5, 1652270024662250, 1652270024662463, 213
6, 1652270024674744, 1652270024674954, 210
7, 1652270024687233, 1652270024687443, 210
8, 1652270024699720, 1652270024699929, 209
9, 1652270024712210, 1652270024712419, 209
10, 1652270024724692, 1652270024724904, 212
11, 1652270024737180, 1652270024737390, 210
12, 1652270024749666, 1652270024749875, 209
13, 1652270024762153, 1652270024762361, 208
14, 1652270024774635, 1652270024774844, 209
15, 1652270024806752, 1652270024806961, 209
16, 1652270024819238, 1652270024819447, 209
17, 1652270024831727, 1652270024831934, 207
18, 1652270024844207, 1652270024844414, 207
19, 1652270024856689, 1652270024856895, 206
20, 1652270024869169, 1652270024869375, 206
21, 1652270024881654, 1652270024881859, 205
22, 1652270024894130, 1652270024894334, 204
23, 1652270024906609, 1652270024906815, 206
24, 1652270024919090, 1652270024919295, 205
25, 1652270024931576, 1652270024931798, 222
26, 1652270024944068, 1652270024944275, 207
27, 1652270024956548, 1652270024956754, 206
28, 1652270024969024, 1652270024969231, 207
29, 1652270024981508, 1652270024981715, 207
30, 1652270024993987, 1652270024994193, 206
31, 1652270025006466, 1652270025006671, 205
32, 1652270025018943, 1652270025019148, 205
33, 1652270025031422, 1652270025031628, 206
34, 1652270025043911, 1652270025044116, 205
35, 1652270025056387, 1652270025056594, 207
36, 1652270025068864, 1652270025069068, 204
37, 1652270025081341, 1652270025081545, 204
38, 1652270025093815, 1652270025094022, 207
39, 1652270025106296, 1652270025106502, 206
40, 1652270025118773, 1652270025118977, 204
41, 1652270025131255, 1652270025131462, 207
42, 1652270025143729, 1652270025143934, 205
43, 1652270025156204, 1652270025156412, 208
44, 1652270025168685, 1652270025168889, 204
45, 1652270025181164, 1652270025181368, 204
46, 1652270025193637, 1652270025193841, 204
47, 1652270025206111, 1652270025206315, 204
48, 1652270025218605, 1652270025218812, 207
49, 1652270025231090, 1652270025231345, 255
50, 1652270025243629, 1652270025243849, 220
51, 1652270025256122, 1652270025256327, 205
52, 1652270025268597, 1652270025268802, 205
53, 1652270025281075, 1652270025281280, 205
54, 1652270025293547, 1652270025293753, 206
55, 1652270025306024, 1652270025306228, 204
56, 1652270025318496, 1652270025318700, 204
57, 1652270025330972, 1652270025331177, 205
58, 1652270025343444, 1652270025343650, 206
59, 1652270025355935, 1652270025356140, 205
60, 1652270025368407, 1652270025368613, 206
61, 1652270025380886, 1652270025381090, 204
62, 1652270025393357, 1652270025393561, 204
63, 1652270025405831, 1652270025406037, 206
64, 1652270025418308, 1652270025418513, 205
65, 1652270025430787, 1652270025430993, 206
66, 1652270025443258, 1652270025443462, 204
67, 1652270025455733, 1652270025455937, 204
68, 1652270025468203, 1652270025468408, 205
69, 1652270025480681, 1652270025480887, 206
70, 1652270025493153, 1652270025493359, 206
71, 1652270025505628, 1652270025505832, 204
72, 1652270025518101, 1652270025518305, 204
73, 1652270025530577, 1652270025530780, 203
74, 1652270025543059, 1652270025543262, 203
75, 1652270025555530, 1652270025555751, 221
76, 1652270025568019, 1652270025568222, 203
77, 1652270025580494, 1652270025580699, 205
78, 1652270025592964, 1652270025593172, 208
79, 1652270025605443, 1652270025605649, 206
80, 1652270025617919, 1652270025618123, 204
81, 1652270025630395, 1652270025630600, 205
82, 1652270025642865, 1652270025643069, 204
83, 1652270025655336, 1652270025655541, 205
84, 1652270025667824, 1652270025668028, 204
85, 1652270025680299, 1652270025680502, 203
86, 1652270025692769, 1652270025692972, 203
87, 1652270025735095, 1652270025735300, 205
88, 1652270025747569, 1652270025747789, 220
89, 1652270025760062, 1652270025760266, 204
90, 1652270025772530, 1652270025772735, 205
91, 1652270025785003, 1652270025785207, 204
92, 1652270025797476, 1652270025797681, 205
93, 1652270025809954, 1652270025810186, 232
94, 1652270025823492, 1652270025823718, 226
95, 1652270025836068, 1652270025836298, 230
96, 1652270025849908, 1652270025850118, 210
97, 1652270025862503, 1652270025862708, 205
98, 1652270025874877, 1652270025875083, 206
99, 1652270025887766, 1652270025887971, 205
