0, 1652270024599619, 1652270024600073, 454
1, 1652270024612861, 1652270024613154, 293
2, 1652270024624718, 1652270024624866, 148
3, 1652270024637230, 1652270024637381, 151
4, 1652270024649748, 1652270024649895, 147
5, 1652270024662250, 1652270024662397, 147
6, 1652270024674744, 1652270024674889, 145
7, 1652270024687233, 1652270024687378, 145
8, 1652270024699720, 1652270024699865, 145
9, 1652270024712210, 1652270024712354, 144
10, 1652270024724692, 1652270024724839, 147
11, 1652270024737180, 1652270024737325, 145
12, 1652270024749666, 1652270024749810, 144
13, 1652270024762153, 1652270024762296, 143
14, 1652270024774635, 1652270024774779, 144
15, 1652270024806752, 1652270024806897, 145
16, 1652270024819238, 1652270024819383, 145
17, 1652270024831727, 1652270024831869, 142
18, 1652270024844207, 1652270024844350, 143
19, 1652270024856689, 1652270024856831, 142
20, 1652270024869169, 1652270024869311, 142
21, 1652270024881654, 1652270024881796, 142
22, 1652270024894130, 1652270024894271, 141
23, 1652270024906609, 1652270024906751, 142
24, 1652270024919090, 1652270024919233, 143
25, 1652270024931576, 1652270024931733, 157
26, 1652270024944068, 1652270024944212, 144
27, 1652270024956548, 1652270024956690, 142
28, 1652270024969024, 1652270024969168, 144
29, 1652270024981508, 1652270024981652, 144
30, 1652270024993987, 1652270024994130, 143
31, 1652270025006466, 1652270025006608, 142
32, 1652270025018943, 1652270025019084, 141
33, 1652270025031422, 1652270025031564, 142
34, 1652270025043911, 1652270025044053, 142
35, 1652270025056387, 1652270025056530, 143
36, 1652270025068864, 1652270025069006, 142
37, 1652270025081341, 1652270025081483, 142
38, 1652270025093815, 1652270025093958, 143
39, 1652270025106296, 1652270025106439, 143
40, 1652270025118773, 1652270025118914, 141
41, 1652270025131255, 1652270025131398, 143
42, 1652270025143729, 1652270025143871, 142
43, 1652270025156204, 1652270025156348, 144
44, 1652270025168685, 1652270025168826, 141
45, 1652270025181164, 1652270025181305, 141
46, 1652270025193637, 1652270025193778, 141
47, 1652270025206111, 1652270025206253, 142
48, 1652270025218605, 1652270025218749, 144
49, 1652270025231090, 1652270025231275, 185
50, 1652270025243629, 1652270025243785, 156
51, 1652270025256122, 1652270025256264, 142
52, 1652270025268597, 1652270025268739, 142
53, 1652270025281075, 1652270025281217, 142
54, 1652270025293547, 1652270025293690, 143
55, 1652270025306024, 1652270025306164, 140
56, 1652270025318496, 1652270025318637, 141
57, 1652270025330972, 1652270025331114, 142
58, 1652270025343444, 1652270025343586, 142
59, 1652270025355935, 1652270025356077, 142
60, 1652270025368407, 1652270025368549, 142
61, 1652270025380886, 1652270025381027, 141
62, 1652270025393357, 1652270025393498, 141
63, 1652270025405831, 1652270025405974, 143
64, 1652270025418308, 1652270025418450, 142
65, 1652270025430787, 1652270025430929, 142
66, 1652270025443258, 1652270025443400, 142
67, 1652270025455733, 1652270025455874, 141
68, 1652270025468203, 1652270025468345, 142
69, 1652270025480681, 1652270025480823, 142
70, 1652270025493153, 1652270025493295, 142
71, 1652270025505628, 1652270025505769, 141
72, 1652270025518101, 1652270025518242, 141
73, 1652270025530577, 1652270025530718, 141
74, 1652270025543059, 1652270025543199, 140
75, 1652270025555530, 1652270025555686, 156
76, 1652270025568019, 1652270025568160, 141
77, 1652270025580494, 1652270025580636, 142
78, 1652270025592964, 1652270025593108, 144
79, 1652270025605443, 1652270025605586, 143
80, 1652270025617919, 1652270025618060, 141
81, 1652270025630395, 1652270025630537, 142
82, 1652270025642865, 1652270025643006, 141
83, 1652270025655336, 1652270025655478, 142
84, 1652270025667824, 1652270025667965, 141
85, 1652270025680299, 1652270025680439, 140
86, 1652270025692769, 1652270025692910, 141
87, 1652270025735095, 1652270025735237, 142
88, 1652270025747569, 1652270025747727, 158
89, 1652270025760062, 1652270025760204, 142
90, 1652270025772530, 1652270025772672, 142
91, 1652270025785003, 1652270025785145, 142
92, 1652270025797476, 1652270025797618, 142
93, 1652270025809954, 1652270025810096, 142
94, 1652270025823492, 1652270025823636, 144
95, 1652270025836068, 1652270025836232, 164
96, 1652270025849908, 1652270025850054, 146
97, 1652270025862503, 1652270025862645, 142
98, 1652270025874877, 1652270025875019, 142
99, 1652270025887766, 1652270025887908, 142
