0, 1652272756605115, 1652272756605115
1, 1652272756625092, 19977
2, 1652272756645089, 19997
3, 1652272756669089, 24000
4, 1652272756681826, 12737
5, 1652272756701089, 19263
6, 1652272756721089, 20000
7, 1652272756741091, 20002
8, 1652272756761089, 19998
9, 1652272756781089, 20000
10, 1652272756801089, 20000
11, 1652272756821090, 20001
12, 1652272756841089, 19999
13, 1652272756861090, 20001
14, 1652272756881090, 20000
15, 1652272756901088, 19998
16, 1652272756921088, 20000
17, 1652272756934150, 13062
18, 1652272756953089, 18939
19, 1652272756973089, 20000
20, 1652272756993089, 20000
21, 1652272757013089, 20000
22, 1652272757033088, 19999
23, 1652272757053089, 20001
24, 1652272757069108, 16019
25, 1652272757089089, 19981
26, 1652272757109088, 19999
27, 1652272757129089, 20001
28, 1652272757149090, 20001
29, 1652272757169089, 19999
30, 1652272757189089, 20000
31, 1652272757209090, 20001
32, 1652272757229090, 20000
33, 1652272757241146, 12056
34, 1652272757261089, 19943
35, 1652272757285088, 23999
36, 1652272757305089, 20001
37, 1652272757317831, 12742
38, 1652272757353090, 35259
39, 1652272757373090, 20000
40, 1652272757393090, 20000
41, 1652272757413090, 20000
42, 1652272757433088, 19998
43, 1652272757453088, 20000
44, 1652272757473090, 20002
45, 1652272757493088, 19998
46, 1652272757513088, 20000
47, 1652272757533090, 20002
48, 1652272757553090, 20000
49, 1652272757573089, 19999
50, 1652272757593089, 20000
51, 1652272757613090, 20001
52, 1652272757633088, 19998
53, 1652272757653089, 20001
54, 1652272757669088, 15999
55, 1652272757689089, 20001
56, 1652272757709101, 20012
57, 1652272757729089, 19988
58, 1652272757749089, 20000
59, 1652272757769088, 19999
60, 1652272757781349, 12261
61, 1652272757801088, 19739
62, 1652272757821090, 20002
63, 1652272757841088, 19998
64, 1652272757861089, 20001
65, 1652272757881089, 20000
66, 1652272757901090, 20001
67, 1652272757917095, 16005
68, 1652272757941089, 23994
69, 1652272757953512, 12423
70, 1652272757973091, 19579
71, 1652272757985508, 12417
72, 1652272758005091, 19583
73, 1652272758025090, 19999
74, 1652272758049089, 23999
75, 1652272758069089, 20000
76, 1652272758089089, 20000
77, 1652272758109090, 20001
78, 1652272758129089, 19999
79, 1652272758145095, 16006
80, 1652272758157507, 12412
81, 1652272758169934, 12427
82, 1652272758189088, 19154
83, 1652272758209090, 20002
84, 1652272758229089, 19999
85, 1652272758249091, 20002
86, 1652272758265096, 16005
87, 1652272758285089, 19993
88, 1652272758305089, 20000
89, 1652272758317520, 12431
90, 1652272758337089, 19569
91, 1652272758357089, 20000
92, 1652272758377090, 20001
93, 1652272758389515, 12425
94, 1652272758409091, 19576
95, 1652272758429089, 19998
96, 1652272758469089, 40000
97, 1652272758489089, 20000
98, 1652272758502561, 13472
99, 1652272758521089, 18528
