0, 1652272756605115, 1652272756605152, 37
1, 1652272756625092, 1652272756625112, 20
2, 1652272756645089, 1652272756645109, 20
3, 1652272756669089, 1652272756669109, 20
4, 1652272756681826, 1652272756681832, 6
5, 1652272756701089, 1652272756701108, 19
6, 1652272756721089, 1652272756721107, 18
7, 1652272756741091, 1652272756741108, 17
8, 1652272756761089, 1652272756761106, 17
9, 1652272756781089, 1652272756781106, 17
10, 1652272756801089, 1652272756801106, 17
11, 1652272756821090, 1652272756821110, 20
12, 1652272756841089, 1652272756841106, 17
13, 1652272756861090, 1652272756861107, 17
14, 1652272756881090, 1652272756881115, 25
15, 1652272756901088, 1652272756901106, 18
16, 1652272756921088, 1652272756921108, 20
17, 1652272756934150, 1652272756934152, 2
18, 1652272756953089, 1652272756953113, 24
19, 1652272756973089, 1652272756973106, 17
20, 1652272756993089, 1652272756993105, 16
21, 1652272757013089, 1652272757013107, 18
22, 1652272757033088, 1652272757033105, 17
23, 1652272757053089, 1652272757053107, 18
24, 1652272757069108, 1652272757069125, 17
25, 1652272757089089, 1652272757089105, 16
26, 1652272757109088, 1652272757109105, 17
27, 1652272757129089, 1652272757129105, 16
28, 1652272757149090, 1652272757149107, 17
29, 1652272757169089, 1652272757169106, 17
30, 1652272757189089, 1652272757189107, 18
31, 1652272757209090, 1652272757209107, 17
32, 1652272757229090, 1652272757229107, 17
33, 1652272757241146, 1652272757241153, 7
34, 1652272757261089, 1652272757261106, 17
35, 1652272757285088, 1652272757285107, 19
36, 1652272757305089, 1652272757305108, 19
37, 1652272757317831, 1652272757317837, 6
38, 1652272757353090, 1652272757353108, 18
39, 1652272757373090, 1652272757373107, 17
40, 1652272757393090, 1652272757393108, 18
41, 1652272757413090, 1652272757413113, 23
42, 1652272757433088, 1652272757433106, 18
43, 1652272757453088, 1652272757453107, 19
44, 1652272757473090, 1652272757473106, 16
45, 1652272757493088, 1652272757493105, 17
46, 1652272757513088, 1652272757513106, 18
47, 1652272757533090, 1652272757533106, 16
48, 1652272757553090, 1652272757553107, 17
49, 1652272757573089, 1652272757573170, 81
50, 1652272757593089, 1652272757593106, 17
51, 1652272757613090, 1652272757613109, 19
52, 1652272757633088, 1652272757633107, 19
53, 1652272757653089, 1652272757653106, 17
54, 1652272757669088, 1652272757669107, 19
55, 1652272757689089, 1652272757689108, 19
56, 1652272757709101, 1652272757709143, 42
57, 1652272757729089, 1652272757729105, 16
58, 1652272757749089, 1652272757749112, 23
59, 1652272757769088, 1652272757769105, 17
60, 1652272757781349, 1652272757781354, 5
61, 1652272757801088, 1652272757801108, 20
62, 1652272757821090, 1652272757821107, 17
63, 1652272757841088, 1652272757841105, 17
64, 1652272757861089, 1652272757861106, 17
65, 1652272757881089, 1652272757881108, 19
66, 1652272757901090, 1652272757901108, 18
67, 1652272757917095, 1652272757917112, 17
68, 1652272757941089, 1652272757941105, 16
69, 1652272757953512, 1652272757953519, 7
70, 1652272757973091, 1652272757973108, 17
71, 1652272757985508, 1652272757985510, 2
72, 1652272758005091, 1652272758005107, 16
73, 1652272758025090, 1652272758025108, 18
74, 1652272758049089, 1652272758049107, 18
75, 1652272758069089, 1652272758069106, 17
76, 1652272758089089, 1652272758089112, 23
77, 1652272758109090, 1652272758109108, 18
78, 1652272758129089, 1652272758129105, 16
79, 1652272758145095, 1652272758145111, 16
80, 1652272758157507, 1652272758157513, 6
81, 1652272758169934, 1652272758169938, 4
82, 1652272758189088, 1652272758189106, 18
83, 1652272758209090, 1652272758209107, 17
84, 1652272758229089, 1652272758229106, 17
85, 1652272758249091, 1652272758249108, 17
86, 1652272758265096, 1652272758265112, 16
87, 1652272758285089, 1652272758285107, 18
88, 1652272758305089, 1652272758305105, 16
89, 1652272758317520, 1652272758317527, 7
90, 1652272758337089, 1652272758337107, 18
91, 1652272758357089, 1652272758357105, 16
92, 1652272758377090, 1652272758377107, 17
93, 1652272758389515, 1652272758389520, 5
94, 1652272758409091, 1652272758409108, 17
95, 1652272758429089, 1652272758429108, 19
96, 1652272758469089, 1652272758469106, 17
97, 1652272758489089, 1652272758489107, 18
98, 1652272758502561, 1652272758502567, 6
99, 1652272758521089, 1652272758521106, 17
